Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
59123944,anticancer agent 41J,"anticancer agent 41J|GLXC-04785|1,1'-[1,3-Phenylene]bis[3-(3,5-dimethylphenyl)urea]",C24H26N4O2,"InChI=1S/C24H26N4O2/c1-15-8-16(2)11-21(10-15)27-23(29)25-19-6-5-7-20(14-19)26-24(30)28-22-12-17(3)9-18(4)13-22/h5-14H,1-4H3,(H2,25,27,29)(H2,26,28,30)",CC1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)NC(=O)NC3=CC(=CC(=C3)C)C)C,UAVZPDYCBVNQLZ-UHFFFAOYSA-N,"1-(3,5-dimethylphenyl)-3-[3-[(3,5-dimethylphenyl)carbamoylamino]phenyl]urea",,Patents,,Glixx Labs Inc|Google Patents|IBM|PATENTSCOPE (WIPO)|SCRIPDB,Chemical Vendors|Governmental Organizations|Legacy Depositors|Research and Development,,402.5,82.3,516,4.5,30,4,2,4,402.205566,402.205566,0,1,0,0,0,0,0,0,0,0,1,1,1,20120820
66571934,Anticancer agent 41,Anticancer agent 41|1394077-28-1|orb1686126|CHEMBL2041218|HY-146511|CS-0437137,C25H18Br2N2O3,"InChI=1S/C25H18Br2N2O3/c1-11-18(14-6-4-5-7-16(14)28-11)20-22(26)25(31)21(23(27)24(20)30)19-12(2)29-17-9-8-13(32-3)10-15(17)19/h4-10,28-29H,1-3H3",CC1=C(C2=C(N1)C=CC(=C2)OC)C3=C(C(=O)C(=C(C3=O)Br)C4=C(NC5=CC=CC=C54)C)Br,FKVALFMGXVALPW-UHFFFAOYSA-N,"2,5-dibromo-3-(5-methoxy-2-methyl-1H-indol-3-yl)-6-(2-methyl-1H-indol-3-yl)cyclohexa-2,5-diene-1,4-dione",,Biological Test Results|Classification|Literature|Patents,666975|666976,AbaChemScene|Biorbyt|BLD Pharm|ChEMBL|Google Patents|InvivoChem|MedChemexpress MCE|MolGenie|TargetMol|Thomson Pharma,Chemical Vendors|Curation Efforts|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,554.2,75.0,884,6.1,32,2,3,3,553.966370,551.968445,0,1,0,0,0,0,0,0,0,1,1,1,4,20121119
118726131,Anticancer IND-2,"Anticancer IND-2|IND-2|CHEMBL3394483|GLXC-05707|1-Chloro-3-methyl-4,10,11,11a-tetraaza-benzo[b]fluorene",C14H9ClN4,"InChI=1S/C14H9ClN4/c1-8-6-12(15)19-14(16-8)10-7-9-4-2-3-5-11(9)17-13(10)18-19/h2-7H,1H3",CC1=NC2=C3C=C4C=CC=CC4=NC3=NN2C(=C1)Cl,WJSORSXXYUOSNJ-UHFFFAOYSA-N,"15-chloro-13-methyl-2,12,16,17-tetrazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(17),2,4,6,8,10,12,14-octaene",,Biological Test Results|Classification|Literature|Biological Test Results: Active|Biological Test Results: Micromolar,1190140|1190141|1190142|1190143|1190144|1190145|1190146|1190147|1190148|1190149|1190150|1190151|1190152|1190153|1190154|1190155|1190156|1190157|1190158|1190159|1190160|1190161|1190162|1190163|1190164|1190165|1190167|1190168|1190169|1190170|1190171|1190172,ChEMBL|Glixx Labs Inc|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,268.7,43.1,352,3.6,19,0,3,0,268.051575,268.051575,0,1,0,0,0,0,0,0,0,1,0,0,5,20160308
118948409,Anticancer agent 124,"Anticancer agent 124|1884226-20-3|orb1699548|CHEMBL6025446|SCHEMBL17594258|SCHEMBL29774253|REDX05358|US10183939, Example 8|BDBM322530|REDX-05358|AKOS040749278|DA-57373|HY-108887|CS-0031274|5-((3-(5-(2-chlorophenyl)-1H-imidazol-2-yl)chroman-6-yl)oxy)-3,4-dihydro-1,8-naphthyridin-2(1H)-one|5-[3-[5-(2-chlorophenyl)-1H-imidazol-2-yl]chroman-6-yl]oxy-3,4-dihydro-1H-1,8-naphthyridin-2-one",C26H21ClN4O3,"InChI=1S/C26H21ClN4O3/c27-20-4-2-1-3-18(20)21-13-29-25(30-21)16-11-15-12-17(5-7-22(15)33-14-16)34-23-9-10-28-26-19(23)6-8-24(32)31-26/h1-5,7,9-10,12-13,16H,6,8,11,14H2,(H,29,30)(H,28,31,32)",C1CC(=O)NC2=NC=CC(=C21)OC3=CC4=C(C=C3)OCC(C4)C5=NC=C(N5)C6=CC=CC=C6Cl,KPSFBIACWSYKON-UHFFFAOYSA-N,"5-[[3-[5-(2-chlorophenyl)-1H-imidazol-2-yl]-3,4-dihydro-2H-chromen-6-yl]oxy]-3,4-dihydro-1H-1,8-naphthyridin-2-one",,Biological Test Results|Patents|Biological Test Results: Active|Biological Test Results: Micromolar,1796699|1919219,"AbaChemScene|AKos Consulting & Solutions|BindingDB|Biorbyt|BLD Pharm|ChEMBL|Debye Scientific Co., Ltd|Google Patents|InvivoChem|Mcule|MedChemexpress MCE|PATENTSCOPE (WIPO)|SureChEMBL|TargetMol",Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,472.9,89.1,728,4.1,34,2,5,4,472.130219,472.130219,0,1,0,1,0,1,0,0,0,0,22,6,4,20160409
168679689,Anticancer agent 156,Anticancer agent 156|HY-N12142|CS-0892159,C18H24O4,"InChI=1S/C18H24O4/c1-12(2)5-4-6-13(3)9-16-18(11-17(21)22-16)10-14(19)7-8-15(18)20/h5,9,16H,4,6-8,10-11H2,1-3H3/b13-9+/t16-,18+/m1/s1",CC(=CCC/C(=C/[C@@H]1[C@@]2(CC(=O)CCC2=O)CC(=O)O1)/C)C,AZDNFDOJYPYWPJ-MKPVWWQNSA-N,"(1R,5R)-1-[(1E)-2,6-dimethylhepta-1,5-dienyl]-2-oxaspiro[4.5]decane-3,6,9-trione",,,,AbaChemScene|BLD Pharm|MedChemexpress MCE,Chemical Vendors,,304.4,60.4,551,2.2,22,0,4,4,304.167450,304.167450,0,1,0,2,2,0,1,1,0,0,0,0,0,20231030
141512488,Anticancer agent 32,"Anticancer agent 32|2222930-76-7|orb1687617|SCHEMBL28696262|DA-50531|HY-143303|CS-0434378|1-(3-(((6,7-difluoroquinoxalin-2-yl)amino)methyl) phenyl)-3-(3,5-dimethylphenyl)urea",C24H21F2N5O,"InChI=1S/C24H21F2N5O/c1-14-6-15(2)8-18(7-14)30-24(32)29-17-5-3-4-16(9-17)12-28-23-13-27-21-10-19(25)20(26)11-22(21)31-23/h3-11,13H,12H2,1-2H3,(H,28,31)(H2,29,30,32)",CC1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)CNC3=NC4=CC(=C(C=C4N=C3)F)F)C,QKMYYEFHARJZOA-UHFFFAOYSA-N,"1-[3-[[(6,7-difluoroquinoxalin-2-yl)amino]methyl]phenyl]-3-(3,5-dimethylphenyl)urea",,Classification|Literature|Patents,,"AbaChemScene|Biorbyt|BLD Pharm|Debye Scientific Co., Ltd|Google Patents|InvivoChem|MedChemexpress MCE|PATENTSCOPE (WIPO)|Springer Nature|SureChEMBL|TargetMol",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Research and Development,,433.5,78.9,615,4.5,32,3,6,5,433.171417,433.171417,0,1,0,0,0,0,0,0,0,1,2,1,3,20191206
154730858,Anticancer agent 255,1983924-20-4|MDK-4204|Anticancer agent 255|orb1699988|CHEMBL4571856|AKOS040748890|CS-0084483,C31H29FN4O,"InChI=1S/C31H29FN4O/c1-22-7-11-24(12-8-22)15-27-17-35(18-28(31(27)37)16-25-13-9-23(2)10-14-25)20-29-21-36(34-33-29)19-26-5-3-4-6-30(26)32/h3-16,21H,17-20H2,1-2H3/b27-15+,28-16+",CC1=CC=C(C=C1)/C=C\2/C(=O)/C(=C/C3=CC=C(C=C3)C)/CN(C2)CC4=CN(N=N4)CC5=CC=CC=C5F,YHWZDCHFTZTNIV-DPCVLPDWSA-N,"(3E,5E)-1-[[1-[(2-fluorophenyl)methyl]triazol-4-yl]methyl]-3,5-bis[(4-methylphenyl)methylidene]piperidin-4-one",,Biological Test Results|Classification|Literature|Biological Test Results: Active,1637177|1637178|1637179|1637180|1637181|1637182|1637184|1637196|1637197|1637198|1637199|1637200|1637201|1637202|1637203|1637204|1637205|1637206|1637207|1637220|1637221|1637222|1637223|1637224|1637225|1637226|1637227|1637228|1637229|1637230|1637231|1637233|1637238|1637240|1637241|1637243|1637245|1637247|1637249|1637250|1637251|1637252|1637254|1637260|1637261|1637262|1637263|1637264|1637265|1637266|1637267|1637268|1637269,AbaChemScene|AKos Consulting & Solutions|Biorbyt|BLD Pharm|ChEMBL|CymitQuimica|MolGenie|TargetMol,Chemical Vendors|Curation Efforts|Research and Development,,492.6,51.0,783,5.4,37,0,5,6,492.232544,492.232544,0,1,0,0,0,0,2,2,0,1,0,0,4,20201031
141757864,Anticancer agent 177,Anticancer agent 177|CHEMBL5429026|SCHEMBL28610685|BDBM50625739|HY-161051|CS-0911081,C28H36Cl2N4O2,"InChI=1S/C28H36Cl2N4O2/c29-13-19-33(20-14-30)26-8-3-7-25(21-26)28(36)34-17-11-23(12-18-34)5-1-2-16-32-27(35)10-9-24-6-4-15-31-22-24/h3-4,6-10,15,21-23H,1-2,5,11-14,16-20H2,(H,32,35)/b10-9+",C1CN(CCC1CCCCNC(=O)/C=C/C2=CN=CC=C2)C(=O)C3=CC(=CC=C3)N(CCCl)CCCl,VQLZHKJQZMMJOM-MDZDMXLPSA-N,(E)-N-[4-[1-[3-[bis(2-chloroethyl)amino]benzoyl]piperidin-4-yl]butyl]-3-pyridin-3-ylprop-2-enamide,,Biological Test Results|Classification|Literature|Patents,2004628|2004629|2004630|2004631|2004632|2004633|2004634|2004635|2004636|2004637|2004638|2004639|2004640|2004641|2004642|2004643|2004644|2004645|2004646|2004647|2004648|2004649|2004650|2004651|2004652|2004653|2004654|2004655|2004656|2004657|2004658|2004659|2004660|2004661,AbaChemScene|BindingDB|ChEMBL|MedChemexpress MCE|PATENTSCOPE (WIPO)|SureChEMBL,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,531.5,65.5,678,5.0,36,1,4,13,530.221558,530.221558,0,1,0,0,0,0,1,1,0,1,1,1,4,20191206
153396241,Anticancer agent 186,Anticancer agent 186|SCHEMBL23358236|HY-160263S|CS-0928158,C23H25F2N3O3S,"InChI=1S/C23H25F2N3O3S/c1-3-32(30,31)15-4-5-19(28-10-7-22(8-11-28)14-23(22,24)25)17(12-15)18-13-27(2)21(29)20-16(18)6-9-26-20/h4-6,9,12-13,26H,3,7-8,10-11,14H2,1-2H3/i2D3",[2H]C([2H])([2H])N1C=C(C2=C(C1=O)NC=C2)C3=C(C=CC(=C3)S(=O)(=O)CC)N4CCC5(CC4)CC5(F)F,XXTSDIXDSJQECI-BMSJAHLVSA-N,"4-[2-(2,2-difluoro-6-azaspiro[2.5]octan-6-yl)-5-ethylsulfonylphenyl]-6-(trideuteriomethyl)-1H-pyrrolo[2,3-c]pyridin-7-one",,Patents,,AbaChemScene|Google Patents|MedChemexpress MCE|PATENTSCOPE (WIPO)|SureChEMBL,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,464.5,81.9,908,2.9,32,1,6,4,464.177307,464.177307,0,1,3,0,0,0,0,0,0,0,4,1,1,20200813
67307380,Anticancer agent 188,"Anticancer agent 188|1207377-56-7|3-(2-Fluorophenyl)-1,6-dimethylpyrimido[5,4-e][1,2,4]triazine-5,7(1H,6H)-dione|orb2567004|SCHEMBL2180702|HY-162276|CS-0999486",C13H10FN5O2,"InChI=1S/C13H10FN5O2/c1-18-12(20)9-11(16-13(18)21)19(2)17-10(15-9)7-5-3-4-6-8(7)14/h3-6H,1-2H3",CN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=CC=C3F)C,IXBZXPNSKYJPBM-UHFFFAOYSA-N,"3-(2-fluorophenyl)-1,6-dimethylpyrimido[5,4-e][1,2,4]triazine-5,7-dione",,Classification|Patents,,AbaChemScene|Biorbyt|BLD Pharm|IBM|MedChemexpress MCE|Molport|Starshine Chemical|SureChEMBL|TargetMol,Chemical Vendors|Curation Efforts|Research and Development,,287.25,77.7,597,1.1,21,0,4,1,287.081848,287.081848,0,1,0,0,0,0,0,0,0,0,1,1,2,20121130
177678476,Anticancer Gold(III) HSA-5b,"HSA-5b|Anticancer Gold(III) HSA-5b|GLXC-24040|Complex of Gold(III) with (E)-2-(2-hydroxy-5-methylbenzylidene)-N,N-dimethylhydrazine-1-carbothioamide and chloride",C11H14AuClN3OS-,"InChI=1S/C11H15N3OS.Au.ClH/c1-8-4-5-10(15)9(6-8)7-12-13-11(16)14(2)3;;/h4-7,15H,1-3H3,(H,13,16);;1H/q;+1;/p-2",CC1=CC(=C(C=C1)O)C=NN=C(N(C)C)[S-].Cl[Au],TUZKTVSJAGQAHP-UHFFFAOYSA-L,"chlorogold;N'-[(2-hydroxy-5-methylphenyl)methylideneamino]-N,N-dimethylcarbamimidothioate",,,,Glixx Labs Inc,Chemical Vendors,,468.73,49.2,289,,18,1,4,1,468.021179,468.021179,-1,2,0,0,0,0,2,0,2,0,0,0,0,20251119
176445536,anticancer DN604,"anticancer DN604|DN604|GLXC-23526|Platinum 3-oxocyclobutane-1,1-dicarboxylate bis-ammonia complex",C6H12N2O5Pt,"InChI=1S/C6H6O5.2H3N.Pt/c7-3-1-6(2-3,4(8)9)5(10)11;;;/h1-2H2,(H,8,9)(H,10,11);2*1H3;",C1C(=O)CC1(C(=O)O)C(=O)O.N.N.[Pt],UWFFIEZYWSUHDB-UHFFFAOYSA-N,"azane;3-oxocyclobutane-1,1-dicarboxylic acid;platinum",,,,Glixx Labs Inc,Chemical Vendors,,387.25,93.7,231,,14,4,7,0,387.039429,387.039429,0,4,0,0,0,0,0,0,0,0,0,0,0,20250718
800022,Anticancer agent 260,345994-70-9|Anticancer agent 260|Cambridge id 6902944|orb2814168|CHEMBL1209523|MFCD01617926|AKOS003576119|HY-170527,C14H11N3O,"InChI=1S/C14H11N3O/c1-10-4-2-3-5-12(10)14-17-16-13(18-14)11-6-8-15-9-7-11/h2-9H,1H3",CC1=CC=CC=C1C2=NN=C(O2)C3=CC=NC=C3,XAXIFEJDDFHXOZ-UHFFFAOYSA-N,"2-(2-methylphenyl)-5-pyridin-4-yl-1,3,4-oxadiazole",,Biological Test Results|Classification|Literature|Patents,494988|494990|494991|494993|1159537|1671202|1794808,"ABI Chem|AKos Consulting & Solutions|Biorbyt|Chem-Space.com Database|ChEMBL|ChemBridge|ChemDB|ChemSpider|DiRusso Lab, Biochemistry Department, University of Nebraska|DiscoveryGate|Mcule|MedChemexpress MCE|MolGenie|Molport|NextBio|PATENTSCOPE (WIPO)|TargetMol|University of Kansas High Throughput Screening Laboratory|ZINC",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,,237.26,51.8,268,2.4,18,0,4,2,237.090210,237.090210,0,1,0,0,0,0,0,0,0,4,0,0,4,20050708
9152092,Anticancer agent 83,"Anticancer agent 83|904815-29-8|CHEMBL5201663|1-(4-isopropylphenyl)-5-methyl-N-(4-thiocyanatophenyl)-1H-1,2,3-triazole-4-carboxamide|N-[4-(cyanosulfanyl)phenyl]-5-methyl-1-[4-(propan-2-yl)phenyl]-1H-1,2,3-triazole-4-carboxamide|4-[({5-methyl-1-[4-(propan-2-yl)phenyl]-1H-1,2,3-triazol-4-yl}carbonyl)amino]phenyl thiocyanate|[4-[[5-methyl-1-(4-propan-2-ylphenyl)triazole-4-carbonyl]amino]phenyl] thiocyanate|orb1688460|BDBM50590846|STL017808|AKOS002319771|DA-50540|HY-151426|CS-0611680|ST50495136|VU0609354-1|F3296-0562|N-(4-cyanothiophenyl){5-methyl-1-[4-(methylethyl)phenyl](1,2,3-triazol-4-yl)}c arboxamide",C20H19N5OS,"InChI=1S/C20H19N5OS/c1-13(2)15-4-8-17(9-5-15)25-14(3)19(23-24-25)20(26)22-16-6-10-18(11-7-16)27-12-21/h4-11,13H,1-3H3,(H,22,26)",CC1=C(N=NN1C2=CC=C(C=C2)C(C)C)C(=O)NC3=CC=C(C=C3)SC#N,YVZLYBOOUTVSFY-UHFFFAOYSA-N,[4-[[5-methyl-1-(4-propan-2-ylphenyl)triazole-4-carbonyl]amino]phenyl] thiocyanate,,Biological Test Results|Classification|Literature|Biological Test Results: Active|Biological Test Results: Micromolar,1855926|1855930|1855931|1855932|1855933|1855934|1855935|1855936|1855937|1855938|1855939|1855940|1855941|1855942|1855943|1855944|1855945|1855946|1855947|1855948|1855949|1855950|1855951|1855952|1855953|1855954|1855955|1855956|1855957|1855958|1855959|1855960|1855961|1855962|1855963|1855964|1855965|1855966|1855967|1855968|1855969|1855970|1855971|1855972|1855973|1855974|1855975|1855976|1855977|1855978|1855979|1855980|1855982|1855987,"A2B Chem|AA BLOCKS|AbaChemScene|ABI Chem|AKos Consulting & Solutions|Ambinter|Angene Chemical|Aurora Fine Chemicals LLC|BenchChem|BindingDB|Biorbyt|BLD Pharm|Chem-Space.com Database|ChEMBL|ChemBridge|ChemSpider|Collaborative Drug Discovery, Inc.|Debye Scientific Co., Ltd|DiscoveryGate|Innovapharm|InvivoChem|LabNetwork, a WuXi AppTec Company|Life Chemicals|Mcule|MedChemexpress MCE|MolGenie|Molport|NextBio|TargetMol|TimTec|Vanderbilt High Throughput Screening Facility|Vitas-M Laboratory|ZINC",Chemical Vendors|Curation Efforts|Legacy Depositors|NIH Initiatives|Research and Development|Subscription Services,,377.5,109.0,546,4.6,27,1,5,5,377.131042,377.131042,0,1,0,0,0,0,0,0,0,1,0,0,5,20060730
44567045,Anticancer agent 182,"Anticancer agent 182|133342-90-2|(2S)-5'-hydroxy-7,3',4'-trimethoxyflavan|CHEMBL463469|orb2564199|DTXSID101143238|HY-128498|CS-0926073|2,3-Dimethoxy-5-[(2S)-7-methoxy-3,4-dihydro-2H-1-benzopyran-2-yl]phenol|2,3-dimethoxy-5-[(2S)-7-methoxy-3,4-dihydro-2H-chromen-2-yl]phenol|Phenol, 5-(3,4-dihydro-7-methoxy-2H-1-benzopyran-2-yl)-2,3-dimethoxy-, (S)-",C18H20O5,"InChI=1S/C18H20O5/c1-20-13-6-4-11-5-7-15(23-16(11)10-13)12-8-14(19)18(22-3)17(9-12)21-2/h4,6,8-10,15,19H,5,7H2,1-3H3/t15-/m0/s1",COC1=CC2=C(CC[C@H](O2)C3=CC(=C(C(=C3)OC)OC)O)C=C1,NOBIKWFGKRXGGQ-HNNXBMFYSA-N,"2,3-dimethoxy-5-[(2S)-7-methoxy-3,4-dihydro-2H-chromen-2-yl]phenol",,Biological Test Results|Classification|Literature|Spectral Information|Taxonomy,336853|336854|336855|336856|336857|336858|336859|336860,AbaChemScene|Biorbyt|ChEMBL|Cheminformatics Friedrich-Schiller-University Jena|EPA DSSTox|InvivoChem|MedChemexpress MCE|MolGenie|RR Scientific|Springer Nature|TargetMol|Wikidata,Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Research and Development,,316.3,57.2,376,3.4,23,1,5,4,316.131073,316.131073,0,1,0,1,1,0,0,0,0,3,0,0,5,20100126
54688435,Anticancer agent 93,Anticancer agent 93|94205-22-8|3-chloro-N-(4-hydroxy-2-oxo-2H-chromen-3-yl)benzamide|orb1941694|EX-A7341|STK919006|AKOS000480018|DA-50541|HY-152084|CS-0634416|H42652,C16H10ClNO4,"InChI=1S/C16H10ClNO4/c17-10-5-3-4-9(8-10)15(20)18-13-14(19)11-6-1-2-7-12(11)22-16(13)21/h1-8,19H,(H,18,20)",C1=CC=C2C(=C1)C(=C(C(=O)O2)NC(=O)C3=CC(=CC=C3)Cl)O,OLUXHDREXNYHFH-UHFFFAOYSA-N,3-chloro-N-(4-hydroxy-2-oxochromen-3-yl)benzamide,,Patents,,"10X CHEM|A2B Chem|AbaChemScene|AKos Consulting & Solutions|Ambinter|AstaTech, Inc.|Aurora Fine Chemicals LLC|Biorbyt|Chem-Space.com Database|ChemDiv|ChemSpider|Debye Scientific Co., Ltd|eMolecules|eNovation Chemicals|Excenen Pharmatech|Google Patents|Mcule|MedChemexpress MCE|Molport|Probes & Drugs portal|TargetMol|Vitas-M Laboratory|ZINC",Chemical Vendors|Legacy Depositors|Research and Development,,315.71,75.6,504,2.9,22,2,4,2,315.029846,315.029846,0,1,0,0,0,0,0,0,0,0,2,1,1,20111226
164887585,Anticancer agent 78,Anticancer agent 78|CS-0567659,C19H14BrNO4,"InChI=1S/C19H14BrNO4/c1-23-19-17-14(8-9-24-17)16(13-6-7-15(22)25-18(13)19)21-10-11-2-4-12(20)5-3-11/h2-9,21H,10H2,1H3",COC1=C2C(=C(C3=C1OC=C3)NCC4=CC=C(C=C4)Br)C=CC(=O)O2,GNWOYWXMVGZZHQ-UHFFFAOYSA-N,"4-[(4-bromophenyl)methylamino]-9-methoxyfuro[3,2-g]chromen-7-one",,Patents,,AbaChemScene|BLD Pharm|Google Patents,Chemical Vendors|Research and Development,,400.2,60.7,520,4.5,25,1,5,4,399.010620,399.010620,0,1,0,0,0,0,0,0,0,0,2,1,1,20220905
126694105,Anticancer agent 7,"Anticancer agent 7|2088956-21-0|N-[(3R,4R,5S)-5-(3,6-Dichlorocarbazol-9-yl)-4-hydroxyoxan-3-yl]-4-(trifluoromethoxy)benzenesulfonamide|N-((3R,4R,5S)-5-(3,6-Dichloro-9H-carbazol-9-yl)-4-hydroxytetrahydro-2H-pyran-3-yl)-4-(trifluoromethoxy)benzenesulfonamide|SCHEMBL18637649|XXCAYCBBVUGGDY-OIBXWCBGSA-N|AKOS040757257|HY-W072940|MS-30356|CS-0105727|F82476",C24H19Cl2F3N2O5S,"InChI=1S/C24H19Cl2F3N2O5S/c25-13-1-7-20-17(9-13)18-10-14(26)2-8-21(18)31(20)22-12-35-11-19(23(22)32)30-37(33,34)16-5-3-15(4-6-16)36-24(27,28)29/h1-10,19,22-23,30,32H,11-12H2/t19-,22+,23+/m1/s1",C1[C@H]([C@@H]([C@H](CO1)N2C3=C(C=C(C=C3)Cl)C4=C2C=CC(=C4)Cl)O)NS(=O)(=O)C5=CC=C(C=C5)OC(F)(F)F,XXCAYCBBVUGGDY-OIBXWCBGSA-N,"N-[(3R,4R,5S)-5-(3,6-dichlorocarbazol-9-yl)-4-hydroxyoxan-3-yl]-4-(trifluoromethoxy)benzenesulfonamide",,Classification|Patents,,"001Chemical|10X CHEM|A2B Chem|AbaChemScene|Accel Scientific|AKos Consulting & Solutions|Amadis Chemical|Angene Chemical|AstaTech, Inc.|BenchChem|BLD Pharm|Combi-Blocks|ECI Group, LCSB, University of Luxembourg|eNovation Chemicals|EvitaChem|Google Patents|InvivoChem|Key Organics/BIONET|Mcule|MedChemexpress MCE|MolGenie|Molport|PATENTSCOPE (WIPO)|Probes & Drugs portal|SureChEMBL|SynHet - Synthetic Heterocycles",Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,575.4,98.2,876,5.5,37,2,9,5,574.034363,574.034363,0,1,0,3,3,0,0,0,0,0,10,4,2,20170422
166473716,Anticancer agent 257,2891997-46-7|Anticancer agent 257|orb2945172|SCHEMBL24896315|HY-169906,C15H9Cl2N3,"InChI=1S/C15H9Cl2N3/c16-10-3-1-9(2-4-10)14-15(17)20-12-7-8-18-11(12)5-6-13(20)19-14/h1-8,18H",C1=CC(=CC=C1C2=C(N3C4=C(C=CC3=N2)NC=C4)Cl)Cl,STCPQSIFMMXKMZ-UHFFFAOYSA-N,"12-chloro-11-(4-chlorophenyl)-1,5,10-triazatricyclo[7.3.0.02,6]dodeca-2(6),3,7,9,11-pentaene",,Patents,,Biorbyt|MedChemexpress MCE|PATENTSCOPE (WIPO)|SureChEMBL|TargetMol,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,302.2,33.1,359,5.2,20,1,1,1,301.017365,301.017365,0,1,0,0,0,0,0,0,0,0,4,1,1,20230201
166473718,Anticancer agent 258,2891984-12-4|Anticancer agent 258|orb2814596|SCHEMBL24901429|HY-169907,C17H12F2N4,"InChI=1S/C17H12F2N4/c1-22-15(12-3-2-4-14(19)9-12)10-23-17(22)20-16(21-23)11-5-7-13(18)8-6-11/h2-10H,1H3",CN1C(=CN2C1=NC(=N2)C3=CC=C(C=C3)F)C4=CC(=CC=C4)F,DKWLKCTUPKUGSM-UHFFFAOYSA-N,"5-(3-fluorophenyl)-2-(4-fluorophenyl)-4-methylimidazo[1,2-b][1,2,4]triazole",,Classification|Patents,,Biorbyt|MedChemexpress MCE|PATENTSCOPE (WIPO)|SureChEMBL|TargetMol,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,310.3,35.1,415,3.4,23,0,4,2,310.102997,310.102997,0,1,0,0,0,0,0,0,0,0,4,1,2,20230201
129116328,Anticancer agent 109,Anticancer agent 109|CHEMBL5409736|2097497-16-8|orb2567011|SCHEMBL18838630|BDBM50626658|DA-50523|HY-149092|CS-0738028,C19H15N3O2,"InChI=1S/C19H15N3O2/c1-10-16-14(19(24)22-18(16)20-11(2)17(10)23)9-13-8-7-12-5-3-4-6-15(12)21-13/h3-9,23H,1-2H3,(H,20,22,24)/b14-9-",CC1=C2/C(=C/C3=NC4=CC=CC=C4C=C3)/C(=O)NC2=NC(=C1O)C,CSKXBCHNPARCGH-ZROIWOOFSA-N,"(3Z)-5-hydroxy-4,6-dimethyl-3-(quinolin-2-ylmethylidene)-1H-pyrrolo[2,3-b]pyridin-2-one",,Biological Test Results|Classification|Literature|Patents,2008194|2008195|2008196|2008197|2008198|2008199|2008200|2008201|2008202|2008203|2008204|2008205|2008206|2008207|2008208|2008209|2008210|2008211|2008212|2008213|2008214|2008215|2008216|2008217|2008218|2008219|2008220|2008221|2008222|2008223|2008224|2008225|2008226|2008227|2008228|2008229|2008230|2008231|2008232|2008233|2008234|2008235|2008236|2008237|2008238|2008239|2008240|2008241|2008242|2008243|2008244|2008245|2008246|2008247|2008248|2008249|2008250|2008251|2008252|2008253|2008254|2008255|2008257|2008259|2008260|2008261|2008262|2008263|2008264|2008265|2008266|2008267|2008268|2008269,"AbaChemScene|BindingDB|Biorbyt|ChEMBL|Debye Scientific Co., Ltd|Google Patents|MedChemexpress MCE|PATENTSCOPE (WIPO)|SureChEMBL|TargetMol",Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,317.3,75.1,535,2.9,24,2,4,1,317.116425,317.116425,0,1,0,0,0,0,1,1,0,1,7,1,4,20170804
